node_id:int,node_label:int,node_name:string,userid:string,phone_number:string,phone_head:string,phone_length:string
3298,1,Phone3298,,1C782CF98D4324B893C8E44CDADB880D,051,12
3299,1,Phone3299,,FA6F418C65A57C8441C4103D9313E666,051,12
3300,1,Phone3300,,C10E9FA211EFEDCCF53AD30722942848,139,11
3301,1,Phone3301,,C2167E787F8AAA08C344E947E217A430,138,11
3302,1,Phone3302,,D3AC6DDC683500B5C82F6C671E1D4ADC,132,11
3303,1,Phone3303,,194748187662EDB6448AE0E325B01292,187,11
3304,1,Phone3304,,F2C41F067113E8A91AB44C7DBC71C0FA,400,10
3305,1,Phone3305,,ED8C9E0BECCF699F5FD96C6C7E03933B,083,11
3306,1,Phone3306,,91858F9CB585D3C26F73CC1F62FCB0CD,400,10
3307,1,Phone3307,,37E0FBAA5232B2DA61A86ECAD3BC0A55,153,11
3308,1,Phone3308,,97D21C7AA14F7D05FA1BFB20CE92C9A8,185,11
3309,1,Phone3309,,EE03D578B4DC268A954183DFF6C29D61,183,11
3310,1,Phone3310,,C3D987FFF9D3FFD5BB6F2ED1E0006D0F,135,11
3311,1,Phone3311,,B06309727BDD24BDECB42DC8409491AA,051,12
3312,1,Phone3312,,2795A8E813ED7EF2DA669F0EFE81188D,135,11
3313,1,Phone3313,,45885DB65D46BCAF01F282F458853611,139,11
3314,1,Phone3314,,58E4772128A8287CB457D3477D63BE69,189,11
3315,1,Phone3315,,3EE8D3D502C4028D9A70508D1E02FAFD,051,12
3316,1,Phone3316,,6729F47A3F9AA6666F5DB1FA8A8A653F,147,11
3317,1,Phone3317,,59168041C963B26299B506F6ADFA2FF9,136,11
3318,1,Phone3318,,B924C1CA2CD2C38998521E71A1737F60,400,10
3319,1,Phone3319,,7A2DC5191393ED3C9751CBB0E7A9A086,057,12
3320,1,Phone3320,,AAF23FC82824073AD0A744FFCF27E3A2,025,11
3321,1,Phone3321,,38AAFFA69A4288D6475ED1B0A069CEFD,136,11
3322,1,Phone3322,,30F67DB6ECA77926F8338ECFFA19D949,185,11
3323,1,Phone3323,,F1321C8D09DDCD166B6D68D08A5D2F33,153,11
3324,1,Phone3324,,AD881C4D2C49A772D050FA40B5919D2E,139,11
3325,1,Phone3325,,578DC7FDB60CC42217BB78FB6F9A2BBF,136,11
3326,1,Phone3326,,7D592511A4CD654A95742919D15D742C,134,11
3327,1,Phone3327,,47736214C89DB2EFEB303162D06550F1,823,8
3328,1,Phone3328,,3F91E763E28C5A2AF5792D64017C0CB5,137,11
3329,1,Phone3329,,60BAAFE8978FAF4A90B724DD38360DEA,139,11
3330,1,Phone3330,,8C0F1495D8401A8C5ED56CD4E29DE952,178,11
3331,1,Phone3331,,F49FC4BB0AF613AA408A7607E22F48B7,130,11
3332,1,Phone3332,,93C037161669F7A9CFEF5F6FEAA65B1A,159,11
3333,1,Phone3333,,139FD8869605B6AF7564F53692C08878,137,11
3334,1,Phone3334,,D0CBE3C3FEF62C168DD24BE31B01817F,189,11
3335,1,Phone3335,,E3E242847602416C10B8097378F797B4,133,11
3336,1,Phone3336,,EFE23D9E633C2B6784B91C545A3240A7,183,11
3337,1,Phone3337,,9FE11B833DF2743F3FFA305D503D0B6C,150,11
3338,1,Phone3338,,E117D3864A61FE32DA7B098B43114B51,139,11
3339,1,Phone3339,,D08B5D55FF334B70BC640F191175FC2E,130,11
3340,1,Phone3340,,05C3DC3CE727A05E87D183C3140F8087,865,8
3341,1,Phone3341,,CBCBD6DF89AF44EC701AFD1B451EAE5B,051,12
3342,1,Phone3342,,B6D7B816770C09ED893973A1EDCC8B0D,157,11
3343,1,Phone3343,,826276A01427AFCE7475DA6EB9B780B0,133,11
3344,1,Phone3344,,B2046EAA22646EDEABEDE9D5297B5375,156,11
3345,1,Phone3345,,A5DEABF9B25D7BFCDBE6CCFBABD0F57B,157,11
3346,1,Phone3346,,D1411415867B9CF296D2DC968FD6DB20,153,11
3347,1,Phone3347,,94918605DE9EA8CD6A365304E057B241,187,11
3348,1,Phone3348,,5C7F6884F6FE3F910A0599D4162D84C5,133,11
3349,1,Phone3349,,1DC4E172AE54341BE78AD499F57984CA,051,12
3350,1,Phone3350,,2AB215A6B22AFA47B50A9E183389E8E3,051,12
3351,1,Phone3351,,F5344AA0A6DCFB937EB11F2D62F5FC54,051,12
3352,1,Phone3352,,2098B19842D436DE47C03A509B7F39BC,051,12
3353,1,Phone3353,,620224956C3B451B990271574DE209D0,180,11
3354,1,Phone3354,,807FD989DC458012C14ADA343B58199F,153,11
3355,1,Phone3355,,5B6B5B82004B455B33513BAA5602F237,185,11
3356,1,Phone3356,,FC0EAC930AF77D0CA5777F6F522AEB92,132,11
3357,1,Phone3357,,3A946FCC9A9EF65700692F2E638BC77E,159,11
3358,1,Phone3358,,694BA931282EE26F625DCF335241560C,181,11
3359,1,Phone3359,,2155852042E0DB2098DE3748DD5A4F46,139,11
3360,1,Phone3360,,A7F539A7491C4D5B97EC1601A2FDBAB3,051,12
3361,1,Phone3361,,2D9A792CBA29C10EB93663143E7C8564,186,11
3362,1,Phone3362,,5F95BA5619308607431B9CC67AE63412,055,12
3363,1,Phone3363,,0283F4153C8E8493BD410283701963A6,199,11
3364,1,Phone3364,,510EC854540F4FFEC3F3E1463EFC225E,400,10
3365,1,Phone3365,,539BBB0C8317721E79E24C00FAAEBC03,132,11
3366,1,Phone3366,,2B7946FC4323EF8A0CAEC55A838BF48C,130,11
3367,1,Phone3367,,16F8D08A755B42110E44CED4F70D28A7,131,11
3368,1,Phone3368,,1D9EBFE3200CC4C28F337FEAE6B70CF6,051,12
3369,1,Phone3369,,869AA93D7391FEC79853D061A499AEAD,151,11
3370,1,Phone3370,,FB4212B34C4AAAE12D26DC36D3E87453,187,11
3371,1,Phone3371,,9C97DD47899F0FD6DFC6032DBA0EE0FF,159,11
3372,1,Phone3372,,5BE2AD84CFD22C368BA52847629ECFC9,132,11
3373,1,Phone3373,,741DBD8A43C9AAD06B38533D2428AEEA,051,12
3374,1,Phone3374,,46451E7182E4F561BEF56244E80BB0E1,130,11
3375,1,Phone3375,,50E33028827AE25BC7F00473ED3A9E1F,183,11
3376,1,Phone3376,,7C8962B7B6BE1956A83167A29EDB8FC2,137,11
3377,1,Phone3377,,6DAEA84F88C56B8C8433B7132871F4C8,159,11
3378,1,Phone3378,,8C660667C895040618D44F727D2C56EE,170,11
3379,1,Phone3379,,43E7AE5C165EC19A0AB2C79ABF7EE189,138,11
3380,1,Phone3380,,93EF9A6D35CD8962B95C1FFDCC40888F,188,11
3381,1,Phone3381,,3EA47F562D88CC5E0BAFC44851519B6D,138,11
3382,1,Phone3382,,4124AFFF5133844B35D5C6CA25090CB8,051,12
3383,1,Phone3383,,E9F8889D7140FD130F726999D416D223,130,11
3384,1,Phone3384,,839FCCF3DAC4C46AFA7D3B00BCEF2AF6,130,11
3385,1,Phone3385,,21B3F39CEBD8E2F11F48165A41FD323B,182,11
3386,1,Phone3386,,29FBFEBD6E8E5DFF1597F66B8FF28080,139,11
3387,1,Phone3387,,B44EAC61788726514E2D6306258BDB70,139,11
3388,1,Phone3388,,F5BE4FD50F5315AF836727184DC24E32,185,11
3389,1,Phone3389,,F2FB68CA7983827CB7A2659F3899BB21,138,11
3390,1,Phone3390,,345AD2C3A457152A23C997C68C12B718,187,11
3391,1,Phone3391,,376B23160570AA17C1A192F340B70E6F,184,11
3392,1,Phone3392,,D93B3904BF1A785EF4B37724523A8443,968,6
3393,1,Phone3393,,3D4DBE6E1BE6C69C966C2C9C013D2497,180,11
3394,1,Phone3394,,48C0435474E000B866CC89365C9454FA,139,11
3395,1,Phone3395,,43670D8668DACD266873FB9E1B0081E4,132,11
3396,1,Phone3396,,1EBC580C58DC2E8300D56949A09023F2,156,11
3397,1,Phone3397,,D5FC4001831F31A2F5A6CB873855AF55,177,11
3398,1,Phone3398,,5DDB1148B94D17D94F06B2C7524E5ADB,139,11
3399,1,Phone3399,,7CEBE80496A313BA2D7D756564AC979C,029,11
3400,1,Phone3400,,CA336834CA5B1C98ED28FA75E035ADC3,135,11
3401,1,Phone3401,,729F4C97AA31BB885122F37F11A250E9,130,11
3402,1,Phone3402,,F6F8E7F9E33A60D861B365B28EC00672,180,11
3403,1,Phone3403,,E44E7814B010AEC2539D684ACE4E9D9F,187,11
3404,1,Phone3404,,02533DD7143D38D12722974517BB8958,132,11
3405,1,Phone3405,,D4CC441B412BEF6090E27D857E474BFB,151,11
3406,1,Phone3406,,8DBDA084E7E3B7CC11655FD4BD599995,183,11
3407,1,Phone3407,,1E368175471625BE6FB34DF319902316,187,11
3408,1,Phone3408,,174FE30ED0A2923D05E5F5EF33E354FB,139,11
3409,1,Phone3409,,28CC9977F77F5E0CD704405B203E3C5C,186,11
3410,1,Phone3410,,437B49009B33310F83CFD033EE838EF5,051,12
3411,1,Phone3411,,F2BF79363BD0BF4758144233597AF66F,137,11
3412,1,Phone3412,,2BB76D19FA8FEBCCA6157EC4219FACDA,135,11
3413,1,Phone3413,,9C8DFBB35A77FB12C7EFBF629AE3D42D,139,11
3414,1,Phone3414,,1B887ECCFDCF47E35C6FB878986ED470,057,12
3415,1,Phone3415,,DD77CB7FFC136FA171F54BE7A65592DF,057,12
3416,1,Phone3416,,79161D2CB5E5EA122642EC885AE934F6,135,11
3417,1,Phone3417,,1C06D1BF291E7657C9B8150149D3A9BE,051,12
3418,1,Phone3418,,A15BC29582ADB5D14BE3A440508F7C82,057,12
3419,1,Phone3419,,43A6433A88C1CCD02E2D573C6AE0ED8B,057,12
3420,1,Phone3420,,234C490A838429F0B1C661DED9C25C2E,138,11
3421,1,Phone3421,,C4E26A6050857742011A541D4F1FF606,136,11
3422,1,Phone3422,,421F6A9250D24563CB2B6F18842858A9,152,11
3423,1,Phone3423,,9FC848BB6D1EDCBA4AE3AA9A74945DBE,135,11
3424,1,Phone3424,,24F375CC8777B0D6EE74EA0428D713F2,177,11
3425,1,Phone3425,,55102A197C66C3BA2AF895A367785575,130,11
3426,1,Phone3426,,4B3F79BB71DE4409F2B60841D4AECD2E,159,11
3427,1,Phone3427,,E7F0D8324D9B827C64AE2271E993B046,835,8
3428,1,Phone3428,,A2B77A1B60CCDE6A3A69A0EDA524F3F4,159,11
3429,1,Phone3429,,F33E0F6740D8B82274382ED8C6841E20,139,11
3430,1,Phone3430,,1A1291AA7A5BDB8CB1A34B126E8145AB,136,11
3431,1,Phone3431,,AFC191365A4280A8C79B8DCFE8E3CA03,136,11
3432,1,Phone3432,,4577E61ACF3D8F573EFAD15B10525F89,025,11
3433,1,Phone3433,,41A9EC068D7E72829F554A9661A27570,183,11
3434,1,Phone3434,,D265180974E66D1581C4504765120735,138,11
3435,1,Phone3435,,31CC1C2D01CEBEA589578A6616F3E515,137,11
3436,1,Phone3436,,6E560CD285E4B70A8384A3F82360B920,156,11
3437,1,Phone3437,,449C060A22EE307760C7DA5776219AF6,051,12
3438,1,Phone3438,,5309C21D530F4063996BAFE0513F3112,051,12
3439,1,Phone3439,,E23AD16216F7D6B23DAE0FCDDDEF3C8B,150,11
3440,1,Phone3440,,BAB0DECD2B04E4A1895F53A6343ED335,150,11
3441,1,Phone3441,,A6B259690B55E9064C94E45F52721FF2,189,11
3442,1,Phone3442,,75FA4C2B024663817242E17801714A60,183,11
3443,1,Phone3443,,FD12838E41E11734CB4BEC8ACFBD91E3,150,11
3444,1,Phone3444,,AFEDFFEED3487827A0EB05ED53391E5E,130,11
3445,1,Phone3445,,7ED8B2793DC8C93B03CD978F84665D14,138,11
3446,1,Phone3446,,1E4A59AEC49D6DC737372AA4D97DE451,052,12
3447,1,Phone3447,,42F300051A4A213590042BE5025C8869,150,11
3448,1,Phone3448,,C8D3F083EE19DFC485A61F7F6EDA4D2D,158,11
3449,1,Phone3449,,02C6E71EBC28FE9234EB72DAE5CB8CB4,176,11
3450,1,Phone3450,,BC8FECFF4107503105A9DCB506BA60B3,131,11
3451,1,Phone3451,,79D2C1323607E641BDAB31BE4DB11530,181,11
3452,1,Phone3452,,2BF9FBF579C6691D76564F7224350330,139,11
3453,1,Phone3453,,70E8F4C4363D6A1C4FF649BE2CCC6B64,183,11
3454,1,Phone3454,,0A8D2FDA53103C796E85ED0E13E8C6A7,157,11
3455,1,Phone3455,,1CF1B68944802CDBFE36E221CFC304B6,189,11
3456,1,Phone3456,,4727CDCD4794C327B224D005738EFD2D,137,11
3457,1,Phone3457,,D7D30BD414B359F82304552380CB0028,188,11
3458,1,Phone3458,,47D917FD7620CFE9E5C8FEBDAD08829A,150,11
3459,1,Phone3459,,01FE0ACA84FA904B54E9888C16600FB0,150,11
3460,1,Phone3460,,044B1916F542C880C7BE646E20AB7642,183,11
3461,1,Phone3461,,A2645DBF15B2B777B1D7412D91618525,158,11
3462,1,Phone3462,,18FDD389F9929F351353D66B3F009351,138,11
3463,1,Phone3463,,5EDD69EC656623112633F65C9B95D304,188,11
3464,1,Phone3464,,9152672F9311F45FCC463B9C44E79D2A,182,11
3465,1,Phone3465,,DBD818F7DE4B4A09602A73964BA6A9FD,199,11
3466,1,Phone3466,,F628F0FF0EB446035EAD7A9F02EC0BA3,159,11
3467,1,Phone3467,,1C7110CCDEC8CC8060995C431B54E93B,153,11
3468,1,Phone3468,,8F8D7C46CD0B5AE62310AD9B9FD3857D,400,10
3469,1,Phone3469,,9C0EE0634DC069F3C18CD647BF34CFB7,020,11
3470,1,Phone3470,,22D649BCDBB81F3F586E2467AA5BD672,138,11
3471,1,Phone3471,,2B7ABC861721BD91817C379E515C6A68,159,11
3472,1,Phone3472,,ACA7805CFE16130A8C9EBB486EF0D626,136,11
3473,1,Phone3473,,E95AD6532C0745CAA018116FE03D1FC8,136,11
3474,1,Phone3474,,B922A7A622442F80B2FAE919832CB99E,136,11
3475,1,Phone3475,,0C8DA2E95833324B16EB91A572325861,133,11
3476,1,Phone3476,,D5533A1DFF00E93C6A072AD5CA507A0F,151,11
3477,1,Phone3477,,A9BEA1371CEA57E9CCBA9D2E26FAC44D,051,12
3478,1,Phone3478,,AFABEC394BC94BC885E3F58DAD00FBD3,138,11
3479,1,Phone3479,,3C16640FAE7985E78E18CE6537164737,135,11
3480,1,Phone3480,,441671968258204035596C0FDD87A9AE,138,11
3481,1,Phone3481,,E55B3A437E58CA52BF29185355F9EACF,181,11
3482,1,Phone3482,,F58986305F2C74E8A3A8410896221018,153,11
3483,1,Phone3483,,D3E8CB8445A3847CE9C0DC7677C51331,051,12
3484,1,Phone3484,,031743D7D0B06600BF066222ACB42832,159,11
3485,1,Phone3485,,6F08330D26A0412E8D452023373F31FB,051,12
3486,1,Phone3486,,6851475A23EB9D0D5201C100FAC6FE8E,186,11
3487,1,Phone3487,,D0F3820B74CFA4E6382FADB860745248,138,11
3488,1,Phone3488,,6881DEDB88D65B35B1B160AA7BC62934,159,11
3489,1,Phone3489,,3F6ADB7DC0D21B5E84F21A9B20F0F36D,158,11
3490,1,Phone3490,,F24CF9767290D911E6BE70674E71073A,158,11
3491,1,Phone3491,,A27936498FA48716A4EE55EC5C8A0945,135,11
3492,1,Phone3492,,63CECB068B90F22DD1C25F940B76CE6C,131,11
3493,1,Phone3493,,B8433C362EBB34293FA5C32533FF3322,152,11
3494,1,Phone3494,,2787FAE0895FC7EAF1334625B3466A7C,158,11
3495,1,Phone3495,,9CBD66B4610C163FB0E2F00868CC8BB2,153,11
3496,1,Phone3496,,2756A7AD0F58F75E8A196BE0545BCE0C,132,11
3497,1,Phone3497,,3C760A5228DE1F64944887A0EEBAF332,150,11
3498,1,Phone3498,,7DC1A866FA5F01C08B777047D3BE05D0,137,11
3499,1,Phone3499,,92CF9932954D55B167037CEFC462F7D1,186,11
3500,1,Phone3500,,7E9D096499623B0C30CCDDB83D577DC3,152,11
3501,1,Phone3501,,662D98C2C37382E87671FD67321A8A6B,135,11
3502,1,Phone3502,,D688AE0DBA54F160479E0C6D55278529,151,11
3503,1,Phone3503,,BC6743F2B4D91EF2924BE1D6CF8C9898,131,11
3504,1,Phone3504,,D4EB0D1154E173874CAE888B5E310143,186,11
3505,1,Phone3505,,E710F9066077294AE7893645ADF5C880,136,11
3506,1,Phone3506,,5AB6F70BBFC36CE6B65BF82FDE624C47,137,11
3507,1,Phone3507,,BF59A8A0CC0F9005E7AD620C24B77A43,159,11
3508,1,Phone3508,,AEE76CA47F3BBBB006EB76F5C3FB26A8,181,11
3509,1,Phone3509,,DCDBDA9F793FAF406B60FE965D48B145,158,11
3510,1,Phone3510,,A43981E6853F6CD350DFE2BC0E655A6E,130,11
3511,1,Phone3511,,7644A2FBCA033B40744A49E2ED453D9E,059,11
3512,1,Phone3512,,86913D6B3CF071814239C546A4F9007B,139,11
3513,1,Phone3513,,379938F483E0AC832E7D83A63E09E1F5,139,11
3514,1,Phone3514,,6F6B5875F77D04CBA23065CE17C0106D,135,11
3515,1,Phone3515,,BE15FFA4AA5FD55E92031C30AD9E2736,139,11
3516,1,Phone3516,,3171585DC6E1309AF42F1B3C24E3C197,151,11
3517,1,Phone3517,,463FCE5F70D34DFEE58EB206C7FCBB4F,025,11
3518,1,Phone3518,,539CDF2A3916BF019F282F6567C57A4A,175,11
3519,1,Phone3519,,CEBA9328CDB6077FAD55645A56E23FF0,138,11
3520,1,Phone3520,,8A589E43A419D0362DC8E71142C7074D,151,11
3521,1,Phone3521,,E1ABAC8F5F04CD1E0FE341DF145F4B37,137,11
3522,1,Phone3522,,84870D3DB9F81141A242CB696917DAC2,186,11
3523,1,Phone3523,,0E407958795F120CD9C0B46A33E1699E,189,11
3524,1,Phone3524,,FF704BDAE1D7E8503D405D347FFBB594,138,11
3525,1,Phone3525,,CCC00B1E8AB43892DC9ABE9D42693954,187,11
3526,1,Phone3526,,DDB533A144C45E7627CD60EAAA7D1235,181,11
3527,1,Phone3527,,7242F47AB4FA545920DCC32DBAACD928,139,11
3528,1,Phone3528,,C0348260081E82B0B668D96A0C5F40F9,132,11
3529,1,Phone3529,,72F76C632146AC5B45C8DC7AFED6F057,185,11
3530,1,Phone3530,,50860B23B49543C6B4B05FC01F981679,171,11
3531,1,Phone3531,,8051CC3042C8D793F7F3A6FA6856473B,138,11
3532,1,Phone3532,,70013D499BDE55E1D0401FF439568841,187,11
3533,1,Phone3533,,8D6AA258BA10ECB2147E9F0C9B9EDC2C,051,12
3534,1,Phone3534,,668B15F2DC4E82F062AB6FC5EED5A0AE,136,11
3535,1,Phone3535,,63AA96801E785008FD3F78CA28CD1B56,138,11
3536,1,Phone3536,,B6A8702DA5FB2CD10CDC4316AE1081F0,150,11
3537,1,Phone3537,,52E03A31405494C92BD797A0B2998381,133,11
3538,1,Phone3538,,86F2E03E7E60D72476475F205673A01B,173,11
3539,1,Phone3539,,98D8BB7C6CDF69B8FCE27C5FCFBC9C04,153,11
3540,1,Phone3540,,32256AED6F8D4D2DDDB14C0286D1C6B8,059,12
3541,1,Phone3541,,F92344538C61925A5D39E7D440DF8065,025,11
3542,1,Phone3542,,52B9AA4AC1528AD0FDD8AA2FF1281896,182,11
3543,1,Phone3543,,EF297B9B925282867EB83C0CF45061D9,153,11
3544,1,Phone3544,,52DCDEFB35AC34803D33C56708580248,138,11
3545,1,Phone3545,,0BBBBD6EFA3948A0D8FCE3B1890726B1,132,11
3546,1,Phone3546,,AC2390BE97A6982BA885B137FE087773,138,11
3547,1,Phone3547,,29D6DBEF8047B9740433F2D4A733C756,138,11
3548,1,Phone3548,,71D1BE7DF1ED6C6B651E6F9C0C1C01A6,139,11
3549,1,Phone3549,,5AAC77A6DD2C91085D7CD412EAABE02C,180,11
3550,1,Phone3550,,82B18B9496D2854209E58773B0C20883,182,11
3551,1,Phone3551,,4F064CF78D2B0EECE7229036029D0F88,025,11
3552,1,Phone3552,,9CDD763A67135F090F31B5ADB4CCDACE,155,11
3553,1,Phone3553,,82AC5667E35F6E770DD9D30DDC859128,010,11
3554,1,Phone3554,,8167A9AC6A26182EA54C77DF272A077E,134,11
3555,1,Phone3555,,64C4269E1147C94C4E3719E633F2919F,075,9
3556,1,Phone3556,,77ED780732B21C818D5D9AEDE0F74601,577,8
3557,1,Phone3557,,740E74F42C3BAE7B0058E7AB1DDBFC6C,833,8
3558,1,Phone3558,,A66BA2E87CF4F46EE276F606BF58174B,025,11
3559,1,Phone3559,,FE7D6F867CC8CBEFA5A38B4668DD1ACD,025,11
3560,1,Phone3560,,352651096E5E55C29E5ECF6776C8656B,138,11
3561,1,Phone3561,,37625723B66F2787A90218619EEDA0A2,138,11
3562,1,Phone3562,,D86EA0532512DA1B2D8AEE9A0E8A754C,159,11
3563,1,Phone3563,,7616132A521CCCD6A8EF9E2E4461B32D,139,11
3564,1,Phone3564,,B832F5FF63B50512B1249942A81F76E8,051,12
3565,1,Phone3565,,D4CB232256521FDFF06914590923D072,130,11
3566,1,Phone3566,,44FE6092D9CA515BDD6538E26D858547,156,11
3567,1,Phone3567,,688162F93A75EFFAB3D5821291E28DE0,150,11
3568,1,Phone3568,,8318C0027D895F15701ED38F6F65249F,151,11
3569,1,Phone3569,,26AC3D506E5BDC8740A170F7A2CE2DC6,137,11
3570,1,Phone3570,,8F828BBC4D1C2A00684DC57AD46E75C5,159,11
3571,1,Phone3571,,8751B5931733A07BE25DE32D4120494C,138,11
3572,1,Phone3572,,FACF0A7EF6ACE84E003EDC23F78680F6,139,11
3573,1,Phone3573,,85064E6AACBFC500DCF7364561A17428,139,11
3574,1,Phone3574,,C4AB55D8F8E0AF2AA72C04AB1E827039,177,11
3575,1,Phone3575,,704D4B5174FE24BEDC6E8EEEDEE07B3A,130,11
3576,1,Phone3576,,2D0EB79C81FBA39E3CD2F6B56158E0B1,180,11
3577,1,Phone3577,,E8CACD2C944E68C16971D8FD30BD319D,152,11
3578,1,Phone3578,,40A3772D9A326A94D511FC15A609876D,138,11
3579,1,Phone3579,,B0F6CC3576DAD0872AA4957F0091ED47,159,11
3580,1,Phone3580,,14C80A641ED7286595B04F6867FC119B,133,11
3581,1,Phone3581,,5A5F7F441C6F67ED58A89C4C45FE9666,135,11
3582,1,Phone3582,,D224291AC12AF4DE50266A5F58A60678,150,11
3583,1,Phone3583,,DF1FA9396F0205D192F9C90986132784,137,11
3584,1,Phone3584,,CD7BD9F75232464EFC2B5D74C6850CE9,400,10
3585,1,Phone3585,,47AC682D382C47F12B8F97FB30283E5E,138,11
3586,1,Phone3586,,1B0248EEF6FC853740F057C131F9AFF2,156,11
3587,1,Phone3587,,B3D04690972D1ADEA09DC6F8C9BF1ED7,185,11
3588,1,Phone3588,,9FA2E00197E8760FF8BCC26CE911ECE0,185,11
3589,1,Phone3589,,FFD8D8451991AFB442448954F5CFEB64,130,11
3590,1,Phone3590,,6B8347D1191F11EB823A5590E623B2D4,199,11
3591,1,Phone3591,,70587C348D0DBA322186E4404E09599F,025,11
3592,1,Phone3592,,3149E19BFC0E2DFEDE5708D02546699D,151,11
3593,1,Phone3593,,22199F22F802327FD750CE671EC73993,152,11
3594,1,Phone3594,,D08D5520BED54A4276E3BE02A3C0617D,187,11
3595,1,Phone3595,,80C379AE3C7FA38E171E7F217CC4C6D5,139,11
3596,1,Phone3596,,AB0A9EA962D464C5753081BC6D3612A4,130,11
3597,1,Phone3597,,CEF58A2029FA5811CF304FFD8B2DB00F,051,12
3598,1,Phone3598,,BCFE418BEBBEE71CE5D63E01365923DE,189,11
3599,1,Phone3599,,E30E7EC640E57CB812FD7AC4971CBFAC,137,11
3600,1,Phone3600,,5EB363EB77E75AAB816AFDFDF3CCDE9D,131,11
3601,1,Phone3601,,5A57B8491D3112EB0D818E4F39E1A9E5,138,11
3602,1,Phone3602,,31EFBFEDF6D04D9B2DABADB51EAEF6EF,139,11
3603,1,Phone3603,,E717E9F970FD82043D95CE41B17BB0CB,182,11
3604,1,Phone3604,,6AD0ED962DEF65D3279C82F5F778813D,180,11
3605,1,Phone3605,,CFC59A78C9B0EA15207960D3DE895411,139,11
3606,1,Phone3606,,BBDE46FDDB0220FBD5888D23B7DD94DF,139,11
3607,1,Phone3607,,06AAAE8843E00188E79A84A8FEF154F1,130,11
3608,1,Phone3608,,1AC42D104AAB0FF74EFD0DD0A239785E,138,11
3609,1,Phone3609,,43CE7166BD6479194E091DF9FA416540,180,11
3610,1,Phone3610,,6712D8F1E674E1A7B4D13A646371D9B3,879,8
3611,1,Phone3611,,768BC835DC09CDFD75AD7640A91335DE,010,11
3612,1,Phone3612,,75F2D198AD9684520AC1798516073E7F,152,11
3613,1,Phone3613,,9F28A0186E2859B94CC4C56B38712F16,153,11
3614,1,Phone3614,,ECD631C7E31BC57199F76FD9B414FABC,153,11
3615,1,Phone3615,,127B54373B03F285D80DFA6B3F8D1395,135,11
3616,1,Phone3616,,A9A33EF1AA5A5A3C11591206227D7166,051,12
3617,1,Phone3617,,26578D59F1AB917ECE11AB7926689D6C,151,11
3618,1,Phone3618,,745F346AC430EB32D08CDA0ADBFFAE66,051,12
3619,1,Phone3619,,3C400E798E7FAC592711D9D2583E5BB5,051,12
3620,1,Phone3620,,E42FD86E2F1B62BF6A0BD6107E071C27,139,11
3621,1,Phone3621,,228CA5EA3223D95866FD1ACEB252DEC3,181,11
3622,1,Phone3622,,67475ECCA12AE2E28AEE3EA1A50809BA,051,12
3623,1,Phone3623,,7AF73C0D8A436DA084C0E40E867882C5,185,11
3624,1,Phone3624,,A4074A89EC61EEBB75141C29E3BAF077,138,11
3625,1,Phone3625,,87E79D862B783073EDD3C293635B1763,130,11
3626,1,Phone3626,,4FB7CE24A21E2FF94CB544690C5CE8D2,180,11
3627,1,Phone3627,,B6BE641AB1B4DE6C0A5C1CC1123D64F5,850,8
3628,1,Phone3628,,D8D86C3A980E101CE256916FB6924030,136,11
3629,1,Phone3629,,963126F82178EF7F03250D5471ADBDC3,130,11
3630,1,Phone3630,,FA9526D9898017B3700C2174728A383D,138,11
3631,1,Phone3631,,EA48163057DAE9248DF352B8225BC8A2,180,11
3632,1,Phone3632,,B33A82A13243C1F6118E32A8AA9F1395,180,11
3633,1,Phone3633,,2D3916C2DD581A0D80DF9ED0C67E77BC,051,12
3634,1,Phone3634,,9F91C778E1C847D31EC899B793B5E7BC,158,11
3635,1,Phone3635,,6A63125161B2B9D2B5CD50BD76D72AB8,678,8
3636,1,Phone3636,,BBEA19FAE116994D1BA21CA08CAE2A4E,173,11
3637,1,Phone3637,,D60F12B6952A4F9069E3240C6CDAB330,075,12
3638,1,Phone3638,,7F38B27E99A3DF1B37F4FE083D182056,138,11
3639,1,Phone3639,,3D88323004075DACEA69A88AF8EE1F7F,189,11
3640,1,Phone3640,,CBDC885E4E3B4BA45CE493D9F498A9D7,173,11
3641,1,Phone3641,,E7DEB9DD2CC87CC78313004EE30EF7BA,139,11
3642,1,Phone3642,,26AEAB6A141A423C7C22EC57A8E1E0B3,177,11
3643,1,Phone3643,,CC43A4E524CBDB042B4062CC0EC83EBC,150,11
3644,1,Phone3644,,6385D45B45B7846EA53464EE25D8A8E1,175,11
3645,1,Phone3645,,8F1211B18E26A724581AE83ECB33ED1D,180,11
3646,1,Phone3646,,DA69BA566A59C334B2B354F054092622,138,11
3647,1,Phone3647,,FB4C809059DD097B8FFD7522F6C6EF7B,135,11
3648,1,Phone3648,,EC640D8E03B773B023111165EDA060A7,186,11
3649,1,Phone3649,,A9643A78F4C1925E6F287D15D44CC9EC,138,11
3650,1,Phone3650,,7953F19831A54AE54563DF49EB98ABC4,186,11
3651,1,Phone3651,,AE5BB6F84577D36B4C53082EA270D1C6,137,11
3652,1,Phone3652,,F58FC1F5FC985F8F537921CD85814D32,130,11
3653,1,Phone3653,,7A188FB609224062B4099ECE7E1EE661,051,12
3654,1,Phone3654,,7094E88C8675012C9E24A8C5E2CAE5C9,051,12
3655,1,Phone3655,,D54AF3EDFA778E3873EC98170CFCA309,139,11
