edge_id:int,source_node_id:int,target_node_id:int,label_id:int,type:string,call_duration:string,call_in_out:string
12863,2196,79,0,1,49,1
12864,1630,79,0,1,820,1
12865,1629,79,0,1,171,1
12866,1630,79,0,1,293,1
12867,2046,79,0,1,11,1
12868,2286,79,0,1,82,1
12869,1630,79,0,1,803,1
12870,1630,79,0,1,28,1
12871,2195,79,0,1,268,1
12872,1631,79,0,1,10,1
12873,2195,79,0,1,772,1
12874,2195,79,0,1,224,1
12875,1631,79,0,1,477,1
12876,2195,79,0,1,1022,1
12877,1630,79,0,1,139,1
12878,1629,79,0,1,224,1
12879,2286,79,0,1,107,1
12880,2195,79,0,1,759,1
12881,2286,79,0,1,91,1
12882,1630,79,0,1,86,1
12883,1629,79,0,1,73,1
12884,1631,79,0,1,330,1
12885,2219,79,0,1,141,1
12886,2195,79,0,1,716,1
12887,2203,79,0,1,1574,1
12888,1631,79,0,1,74,1
12889,2219,79,0,1,49,1
12890,2195,79,0,1,513,1
12891,2195,79,0,1,12,1
12892,1630,79,0,1,100,1
12893,1630,79,0,1,2005,1
12894,2660,79,0,1,1779,1
12895,1630,79,0,1,195,1
12896,1631,79,0,1,42,1
12897,2659,79,0,1,1580,1
12898,2197,79,0,1,394,1
12899,1630,79,0,1,2421,1
12900,2219,79,0,1,495,1
12901,2195,79,0,1,2589,1
12902,1630,79,0,1,161,1
12903,1631,79,0,1,223,1
12904,2197,79,0,1,488,1
12905,1630,79,0,1,2594,1
12906,2195,79,0,1,59,1
12907,2195,79,0,1,621,1
12908,1631,79,0,1,295,1
12909,1631,79,0,1,278,1
12910,2197,79,0,1,41,1
12911,2219,79,0,1,86,1
12912,2287,79,0,1,94,1
12913,2202,79,0,1,16,1
12914,3458,82,0,1,52,1
12915,2450,82,0,1,36,1
12916,2450,82,0,1,86,1
12917,2843,82,0,1,34,1
12918,2857,82,0,1,40,1
12919,2450,82,0,1,16,1
12920,2231,82,0,1,13,1
12921,2450,82,0,1,18,1
12922,2843,82,0,1,43,1
12923,2450,82,0,1,49,1
12924,3175,82,0,1,11,1
12925,2726,82,0,1,26,1
12926,3437,82,0,1,35,1
12927,2450,82,0,1,42,1
12928,2843,82,0,1,20,1
12929,2450,82,0,1,62,1
12930,2450,82,0,1,26,1
12931,2966,82,0,1,42,1
12932,2520,82,0,1,61,1
12933,2966,82,0,1,45,1
12934,2450,82,0,1,52,1
12935,2451,82,0,1,21,1
12936,3424,82,0,1,34,1
12937,2785,83,0,1,11,1
12938,2537,83,0,1,15,1
12939,2564,83,0,1,18,1
12940,2925,83,0,1,1,1
12941,2810,83,0,1,37,1
12942,3185,85,0,1,116,1
12943,2856,86,0,1,85,1
12944,5126,89,0,3,127,1
12945,5121,89,0,3,27,1
12946,2151,89,0,3,161,1
12947,5121,89,0,3,108,1
12948,5121,89,0,3,30,1
12949,2067,89,0,3,14,1
12950,2151,89,0,3,62,1
12951,2118,89,0,3,32,1
12952,2151,89,0,3,26,1
12953,2151,89,0,3,112,1
12954,2152,89,0,3,139,1
12955,5121,89,0,3,58,1
12956,2118,89,0,3,21,1
12957,2151,89,0,3,23,1
12958,5121,89,0,3,14,1
12959,5126,89,0,3,25,1
12960,2151,89,0,3,13,1
12961,2121,89,0,3,40,1
12962,2118,89,0,3,389,1
12963,5125,89,0,3,190,1
12964,4407,89,0,3,26,1
12965,2151,89,0,3,26,1
12966,4407,89,0,3,133,1
12967,5121,89,0,3,10,1
12968,5125,89,0,3,30,1
12969,5126,89,0,3,16,1
12970,2572,89,0,3,113,1
12971,2116,89,0,3,20,1
12972,5126,89,0,3,210,1
12973,2120,89,0,3,26,1
12974,2151,89,0,3,30,1
12975,2601,90,0,3,434,1
12976,2243,90,0,3,207,1
12977,2418,90,0,3,401,1
12978,2364,90,0,3,34,1
12979,2553,90,0,3,41,1
12980,2976,90,0,3,22,1
12981,4205,90,0,3,12,1
12982,2154,90,0,3,477,1
12983,2885,90,0,3,879,1
12984,2417,90,0,3,14,1
12985,2245,90,0,3,46,1
12986,2976,90,0,3,335,1
12987,2249,90,0,3,1,1
12988,4205,90,0,3,230,1
12989,2171,90,0,3,158,1
12990,2174,90,0,3,261,1
12991,2892,90,0,3,371,1
12992,2601,90,0,3,351,1
12993,357,90,0,3,564,1
12994,2154,90,0,3,298,1
12995,2601,90,0,3,65,1
12996,4205,90,0,3,161,1
12997,2368,90,0,3,568,1
12998,2606,90,0,3,62,1
12999,2892,90,0,3,149,1
13000,2244,90,0,3,407,1
13001,2249,90,0,3,45,1
13002,2070,90,0,3,53,1
13003,2364,90,0,3,26,1
13004,357,90,0,3,1032,1
13005,2249,90,0,3,38,1
13006,2243,90,0,3,241,1
13007,2418,90,0,3,72,1
13008,2553,90,0,3,59,1
13009,2420,90,0,3,438,1
13010,2885,90,0,3,20,1
13011,2427,90,0,3,405,1
13012,2427,90,0,3,115,1
13013,2368,90,0,3,137,1
13014,2243,90,0,3,316,1
13015,2171,90,0,3,208,1
13016,357,90,0,3,54,1
13017,2070,90,0,3,75,1
13018,2428,90,0,3,182,1
13019,357,90,0,3,204,1
13020,2976,90,0,3,205,1
13021,2418,90,0,3,89,1
13022,4205,90,0,3,19,1
13023,2171,90,0,3,24,1
13024,2175,90,0,3,56,1
13025,2245,90,0,3,22,1
13026,4205,90,0,3,145,1
13027,4205,90,0,3,39,1
13028,2418,90,0,3,6,1
13029,4205,90,0,3,30,1
13030,2418,90,0,3,145,1
13031,2597,90,0,3,225,1
13032,2173,90,0,3,182,1
13033,2171,90,0,3,1157,1
13034,2154,90,0,3,141,1
13035,359,90,0,3,255,1
13036,2364,90,0,3,571,1
13037,2890,90,0,3,17,1
13038,2173,90,0,3,228,1
13039,2417,90,0,3,790,1
13040,2171,90,0,3,476,1
13041,2419,90,0,3,438,1
13042,2770,91,0,3,54,1
13043,4507,91,0,3,33,1
13044,2006,91,0,3,36,1
13045,5265,91,0,3,10,1
13046,2769,91,0,3,62,1
13047,4291,91,0,3,33,1
13048,4291,91,0,3,5,1
13049,5264,91,0,3,8,1
13050,2081,91,0,3,51,1
13051,2085,91,0,3,1,1
13052,2790,91,0,3,7,1
13053,4510,91,0,3,50,1
13054,4291,91,0,3,20,1
13055,2129,91,0,3,30,1
13056,2771,91,0,3,29,1
13057,5262,91,0,3,46,1
13058,2081,91,0,3,26,1
13059,4514,91,0,3,41,1
13060,2077,91,0,3,45,1
13061,2080,91,0,3,4,1
13062,2872,91,0,3,477,1
13063,2081,91,0,3,2,1
13064,2081,91,0,3,30,1
13065,2872,91,0,3,473,1
13066,4291,91,0,3,68,1
13067,2083,91,0,3,20,1
13068,4291,91,0,3,42,1
13069,4508,91,0,3,41,1
13070,4512,91,0,3,43,1
13071,4291,91,0,3,6,1
13072,2872,91,0,3,504,1
13073,4509,91,0,1,80,1
13074,2128,91,0,3,63,1
13075,4510,91,0,3,32,1
13076,5259,91,0,3,4,1
13077,2082,91,0,3,38,1
13078,4510,91,0,3,42,1
13079,2079,91,0,3,7,1
13080,2082,91,0,3,37,1
13081,5266,91,0,3,9,1
13082,2077,91,0,3,76,1
13083,4511,91,0,3,82,1
13084,5263,91,0,3,6,1
13085,5261,91,0,3,29,1
13086,5260,91,0,3,40,1
13087,2078,91,0,3,2,1
13088,2084,91,0,3,28,1
13089,4513,91,0,3,7,1
13090,2079,91,0,3,10,1
13091,4291,91,0,3,4,1
13092,2790,91,0,3,16,1
13093,2229,92,0,3,27,1
13094,2583,92,0,3,82,1
13095,2229,92,0,3,89,1
13096,2300,92,0,3,49,1
13097,2221,92,0,3,510,1
13098,2687,92,0,3,27,1
13099,2991,92,0,3,37,1
13100,3421,92,0,3,25,1
13101,2027,92,0,3,95,1
13102,2221,92,0,3,838,1
13103,3355,92,0,3,54,1
13104,2300,92,0,3,24,1
13105,2687,92,0,3,142,1
13106,2735,92,0,3,81,1
13107,2229,92,0,3,64,1
13108,2687,92,0,3,99,1
13109,2683,92,0,3,21,1
13110,2300,92,0,3,262,1
13111,1430,92,0,3,82,1
13112,3422,92,0,3,26,1
13113,3420,92,0,3,29,1
13114,3441,92,0,3,301,1
13115,3420,92,0,3,188,1
13116,3420,92,0,3,130,1
13117,3434,92,0,3,96,1
13118,2385,92,0,3,181,1
13119,3420,92,0,3,54,1
13120,2687,92,0,3,277,1
13121,2687,92,0,3,43,1
13122,2687,92,0,3,75,1
13123,2221,92,0,3,490,1
13124,2383,92,0,3,55,1
13125,2027,92,0,3,323,1
13126,2690,92,0,3,179,1
13127,2027,92,0,3,108,1
13128,2513,92,0,3,16,1
13129,3420,92,0,3,25,1
13130,2027,92,0,3,193,1
13131,3420,92,0,3,23,1
13132,3420,92,0,3,41,1
13133,2687,92,0,3,98,1
13134,3460,92,0,3,25,1
13135,3420,92,0,3,24,1
13136,2515,92,0,3,31,1
13137,2687,92,0,3,51,1
13138,2683,92,0,3,302,1
13139,2584,92,0,3,455,1
13140,3434,92,0,3,18,1
13141,2583,92,0,3,87,1
13142,3449,92,0,3,159,1
13143,2300,92,0,3,178,1
13144,2383,92,0,3,23,1
13145,2932,92,0,3,466,1
13146,3441,92,0,3,176,1
13147,3420,92,0,3,256,1
13148,2258,92,0,3,458,1
13149,2223,92,0,3,17,1
13150,3420,92,0,3,24,1
13151,3441,92,0,3,25,1
13152,3420,92,0,3,9,1
13153,2584,92,0,3,143,1
13154,2027,92,0,3,79,1
13155,1431,92,0,3,17,1
13156,3420,92,0,3,36,1
13157,3441,92,0,3,557,1
13158,2583,92,0,3,652,1
13159,3420,92,0,3,42,1
13160,2028,92,0,3,234,1
13161,3420,92,0,3,39,1
13162,2300,92,0,3,24,1
13163,2689,92,0,3,604,1
13164,2683,92,0,3,22,1
13165,3420,92,0,3,20,1
13166,2028,92,0,3,33,1
13167,2584,92,0,3,196,1
13168,2737,92,0,3,151,1
13169,2514,92,0,3,17,1
13170,2224,92,0,3,339,1
13171,2514,92,0,3,18,1
13172,2027,92,0,3,185,1
13173,2028,92,0,3,39,1
13174,3420,92,0,3,220,1
13175,3434,92,0,3,43,1
13176,2300,92,0,3,85,1
13177,2027,92,0,3,48,1
13178,3355,92,0,3,194,1
13179,2300,92,0,3,764,1
13180,2735,92,0,3,21,1
13181,2690,92,0,3,13,1
13182,2112,92,0,3,185,1
13183,3356,92,0,3,15,1
13184,2027,92,0,3,493,1
13185,2028,92,0,3,35,1
13186,2687,92,0,3,81,1
13187,2027,92,0,3,102,1
13188,2028,92,0,3,510,1
13189,2229,92,0,3,130,1
13190,2514,92,0,3,242,1
13191,2683,92,0,3,61,1
13192,3441,92,0,3,28,1
13193,2300,92,0,3,147,1
13194,3441,92,0,3,21,1
13195,2737,92,0,3,119,1
13196,2683,92,0,3,23,1
13197,3420,92,0,3,39,1
13198,3420,92,0,3,36,1
13199,2028,92,0,3,23,1
13200,2224,92,0,3,78,1
13201,2687,92,0,3,376,1
13202,3420,92,0,3,68,1
13203,2314,93,0,3,144,1
13204,2314,93,0,3,45,1
13205,1968,93,0,3,179,1
13206,4970,93,0,3,25,1
13207,2500,94,0,3,18,1
13208,2498,94,0,3,26,1
13209,3767,94,0,3,15,1
13210,2498,94,0,3,28,1
13211,2498,94,0,3,172,1
13212,2316,94,0,3,8,1
13213,2498,94,0,3,5,1
13214,2498,94,0,3,7,1
13215,2498,94,0,3,9,1
13216,2498,94,0,3,28,1
13217,2498,94,0,3,21,1
13218,2018,95,0,1,878,1
13219,2940,95,0,1,29,1
13220,1957,95,0,1,38,1
13221,2018,95,0,1,35,1
13222,2941,95,0,1,14,1
13223,2018,95,0,1,96,1
13224,791,95,0,1,84,1
13225,2018,95,0,1,23,1
13226,791,95,0,1,185,1
13227,2461,95,0,1,102,1
13228,791,95,0,1,138,1
13229,791,95,0,1,193,1
13230,2940,95,0,1,78,1
13231,2111,96,0,1,33,1
13232,2036,97,0,1,21,1
13233,2535,97,0,1,16,1
13234,1988,97,0,1,15,1
13235,2585,97,0,1,121,1
13236,2036,97,0,1,30,1
13237,1988,97,0,1,14,1
13238,2036,97,0,1,35,1
13239,2037,97,0,1,14,1
13240,2036,97,0,1,25,1
13241,1988,97,0,1,26,1
13242,1988,97,0,1,19,1
13243,1988,97,0,1,34,1
13244,1987,97,0,1,13,1
13245,2260,97,0,1,54,1
13246,1987,97,0,1,10,1
13247,1988,97,0,1,12,1
13248,2037,97,0,1,8,1
13249,2635,97,0,1,13,1
13250,2036,97,0,1,14,1
13251,2036,97,0,1,5,1
13252,2535,97,0,1,19,1
13253,2260,97,0,1,31,1
13254,2612,97,0,1,35,1
13255,2036,97,0,1,57,1
13256,2432,98,0,1,10,1
13257,2432,98,0,1,1127,1
13258,2432,98,0,1,171,1
13259,2432,98,0,1,600,1
13260,2432,98,0,1,1124,1
13261,2055,98,0,1,6,1
13262,2053,98,0,1,166,1
13263,2284,99,0,1,54,1
13264,2620,99,0,1,168,1
13265,2620,99,0,1,106,1
13266,2620,99,0,1,28,1
13267,2620,99,0,1,71,1
13268,2284,99,0,1,93,1
13269,2284,99,0,1,22,1
13270,72,100,0,1,29,0
13271,72,100,0,1,112,0
13272,72,100,0,1,19,0
13273,72,100,0,1,21,0
13274,72,100,0,1,22,0
13275,72,100,0,1,29,0
13276,72,100,0,1,19,0
13277,72,100,0,1,38,0
13278,72,100,0,1,32,0
13279,47,105,0,1,26,0
13280,47,105,0,1,12,0
13281,47,105,0,1,33,0
13282,47,105,0,2,25,0
13283,47,105,0,1,23,0
13284,47,105,0,1,27,0
13285,47,105,0,1,20,0
13286,47,105,0,1,24,0
13287,47,105,0,1,33,0
13288,23,106,0,3,204,0
13289,23,106,0,3,186,0
13290,23,106,0,3,78,0
13291,23,106,0,3,10,0
13292,23,107,0,2,58,0
13293,23,108,0,1,14,0
13294,23,108,0,1,39,0
13295,23,108,0,1,3,0
13296,23,108,0,1,26,0
13297,23,108,0,1,26,0
13298,23,108,0,1,16,0
13299,23,108,0,1,21,0
13300,23,108,0,1,14,0
13301,23,109,0,2,500,0
13302,23,110,0,1,263,0
13303,23,110,0,1,207,0
13304,23,111,0,1,652,0
13305,23,111,0,1,209,0
13306,23,111,0,1,537,0
13307,23,111,0,1,59,0
13308,23,111,0,1,213,0
13309,23,111,0,1,70,0
13310,23,111,0,1,443,0
13311,23,111,0,1,15,0
13312,23,111,0,1,293,0
13313,23,111,0,1,51,0
13314,23,111,0,1,409,0
13315,23,111,0,1,157,0
13316,23,111,0,1,448,0
13317,23,111,0,1,16,0
13318,23,111,0,1,273,0
13319,23,111,0,1,23,0
13320,23,111,0,1,540,0
13321,23,111,0,1,160,0
13322,23,111,0,1,144,0
13323,23,111,0,1,194,0
13324,23,111,0,1,14,0
13325,23,111,0,1,50,0
13326,23,111,0,1,549,0
13327,23,111,0,1,864,0
13328,23,111,0,1,61,0
13329,23,111,0,1,329,0
13330,23,112,0,1,59,0
13331,23,112,0,1,29,0
13332,23,112,0,1,50,0
13333,23,112,0,1,99,0
13334,23,112,0,1,175,0
13335,23,112,0,1,210,0
13336,23,112,0,1,59,0
13337,23,112,0,1,180,0
13338,23,112,0,1,80,0
13339,23,112,0,1,186,0
13340,23,112,0,1,44,0
13341,23,112,0,1,142,0
13342,23,112,0,1,23,0
13343,23,112,0,1,34,0
13344,23,112,0,1,15,0
13345,23,112,0,1,120,0
13346,23,112,0,1,11,0
13347,23,112,0,1,230,0
13348,23,112,0,1,116,0
13349,23,112,0,1,38,0
13350,23,112,0,1,73,0
13351,23,112,0,1,181,0
13352,23,112,0,1,93,0
13353,23,112,0,2,34,0
13354,23,112,0,1,36,0
13355,23,112,0,1,20,0
13356,23,112,0,1,84,0
13357,23,112,0,1,28,0
13358,23,112,0,1,58,0
13359,23,112,0,1,33,0
13360,23,112,0,1,443,0
13361,23,112,0,1,56,0
13362,23,112,0,1,247,0
13363,23,112,0,1,17,0
13364,23,112,0,1,54,0
13365,23,112,0,1,55,0
13366,23,112,0,1,30,0
13367,23,112,0,1,30,0
13368,23,112,0,1,115,0
13369,23,112,0,1,12,0
13370,23,112,0,1,16,0
13371,23,112,0,1,42,0
13372,23,112,0,1,137,0
13373,23,112,0,1,45,0
13374,23,112,0,1,30,0
13375,23,112,0,1,34,0
13376,23,112,0,1,50,0
13377,23,112,0,1,69,0
13378,23,112,0,1,44,0
13379,23,112,0,1,68,0
13380,23,112,0,1,31,0
13381,23,112,0,1,239,0
13382,23,112,0,1,166,0
13383,23,112,0,1,197,0
13384,23,112,0,1,129,0
13385,23,112,0,1,75,0
13386,23,112,0,1,45,0
13387,23,112,0,1,53,0
13388,23,112,0,1,274,0
13389,23,112,0,1,107,0
13390,23,112,0,1,34,0
13391,23,112,0,1,91,0
13392,23,112,0,1,97,0
13393,23,112,0,1,108,0
13394,23,112,0,1,86,0
13395,23,112,0,1,18,0
13396,23,112,0,1,10,0
13397,23,112,0,1,26,0
13398,23,112,0,1,21,0
13399,23,112,0,1,46,0
13400,23,112,0,1,115,0
13401,23,112,0,1,192,0
13402,23,112,0,1,85,0
13403,23,112,0,1,31,0
13404,23,112,0,1,44,0
13405,23,112,0,1,19,0
13406,23,112,0,1,198,0
13407,23,112,0,1,38,0
13408,23,112,0,1,11,0
13409,23,112,0,1,66,0
13410,23,112,0,1,58,0
13411,23,112,0,1,36,0
13412,23,112,0,1,35,0
13413,23,113,0,1,27,0
13414,23,113,0,1,22,0
13415,23,113,0,1,30,0
13416,23,113,0,1,186,0
13417,23,114,0,3,84,0
13418,23,114,0,3,128,0
13419,23,114,0,3,213,0
13420,23,114,0,3,498,0
13421,23,114,0,3,395,0
13422,23,114,0,3,63,0
13423,23,114,0,3,14,0
13424,23,114,0,3,391,0
13425,23,115,0,1,18,0
13426,23,115,0,1,12,0
13427,23,115,0,1,41,0
13428,23,115,0,1,193,0
13429,23,115,0,1,75,0
13430,23,115,0,1,15,0
13431,23,115,0,1,23,0
13432,23,115,0,1,38,0
13433,23,115,0,1,14,0
13434,23,115,0,1,13,0
13435,23,115,0,1,11,0
13436,23,115,0,1,20,0
13437,23,115,0,1,44,0
13438,23,115,0,1,12,0
13439,23,115,0,1,39,0
13440,23,115,0,1,51,0
13441,23,115,0,1,11,0
13442,23,115,0,1,6,0
13443,23,115,0,1,144,0
13444,23,115,0,1,16,0
13445,23,115,0,1,11,0
13446,23,115,0,1,19,0
13447,23,115,0,1,32,0
13448,23,115,0,1,2,0
13449,23,115,0,1,15,0
13450,23,115,0,1,44,0
13451,23,115,0,1,14,0
13452,23,115,0,1,9,0
13453,23,115,0,1,48,0
13454,23,115,0,1,18,0
13455,23,115,0,1,35,0
13456,23,115,0,1,112,0
13457,23,115,0,1,1,0
13458,8,117,0,3,23,0
13459,8,117,0,3,45,0
13460,42,119,0,1,36,0
13461,42,120,0,1,79,0
13462,42,120,0,1,12,0
13463,42,120,0,1,56,0
13464,42,120,0,1,30,0
13465,42,120,0,1,9,0
13466,42,120,0,1,75,0
13467,42,120,0,1,46,0
13468,42,120,0,1,18,0
13469,42,120,0,1,59,0
13470,42,120,0,1,47,0
13471,42,121,0,1,53,0
13472,74,123,0,1,17,0
13473,74,123,0,1,53,0
13474,74,123,0,1,29,0
13475,74,123,0,1,55,0
13476,74,123,0,1,28,0
13477,74,123,0,2,16,0
13478,74,123,0,1,60,0
13479,74,123,0,1,155,0
13480,74,123,0,1,233,0
13481,74,123,0,1,31,0
13482,74,123,0,1,51,0
13483,74,123,0,1,42,0
13484,74,123,0,1,45,0
13485,74,123,0,1,14,0
13486,74,123,0,1,32,0
13487,74,123,0,1,199,0
13488,74,123,0,1,56,0
13489,74,123,0,1,39,0
13490,74,123,0,1,38,0
13491,74,123,0,1,31,0
13492,74,123,0,1,280,0
13493,74,123,0,1,151,0
13494,74,124,0,1,48,0
13495,74,124,0,1,547,0
13496,74,124,0,1,73,0
13497,74,124,0,1,37,0
13498,74,124,0,1,63,0
13499,74,124,0,2,24,0
13500,74,124,0,1,30,0
13501,74,124,0,1,135,0
13502,74,124,0,1,67,0
13503,74,124,0,1,29,0
13504,74,124,0,1,103,0
13505,74,124,0,1,37,0
13506,74,124,0,2,21,0
13507,74,124,0,1,24,0
13508,74,124,0,1,9,0
13509,74,124,0,1,14,0
13510,74,124,0,2,16,0
13511,74,124,0,1,42,0
13512,74,124,0,1,102,0
13513,74,124,0,2,17,0
13514,74,124,0,1,95,0
13515,74,124,0,1,134,0
13516,74,124,0,1,9,0
13517,74,124,0,1,88,0
13518,74,124,0,1,11,0
13519,74,124,0,1,470,0
13520,74,124,0,1,1262,0
13521,74,124,0,2,5,0
13522,74,124,0,1,257,0
13523,74,124,0,1,490,0
13524,74,124,0,1,106,0
13525,74,124,0,1,80,0
13526,74,124,0,1,1735,0
13527,74,124,0,2,31,0
13528,74,124,0,1,21,0
13529,74,124,0,1,22,0
13530,74,124,0,1,8,0
13531,74,124,0,1,388,0
13532,74,124,0,1,23,0
13533,74,124,0,1,395,0
13534,74,124,0,1,34,0
13535,74,124,0,1,28,0
13536,74,124,0,2,12,0
13537,74,124,0,2,24,0
13538,74,124,0,1,31,0
13539,74,124,0,1,7,0
13540,74,124,0,1,49,0
13541,74,124,0,1,69,0
13542,74,124,0,1,14,0
13543,74,124,0,1,847,0
13544,74,124,0,1,181,0
13545,74,124,0,1,1427,0
13546,74,124,0,1,54,0
13547,74,124,0,1,18,0
13548,74,124,0,1,37,0
13549,74,124,0,1,27,0
13550,74,124,0,1,1,0
13551,74,124,0,1,522,0
13552,74,124,0,1,107,0
13553,74,124,0,1,32,0
13554,74,124,0,1,889,0
13555,74,124,0,1,21,0
13556,74,124,0,1,111,0
13557,74,124,0,1,9,0
13558,74,124,0,1,94,0
13559,74,124,0,1,11,0
13560,74,124,0,1,15,0
13561,74,124,0,1,9,0
13562,74,124,0,1,8,0
13563,74,124,0,1,56,0
13564,74,124,0,1,12,0
13565,74,124,0,1,102,0
13566,74,124,0,1,50,0
13567,74,124,0,1,83,0
13568,74,124,0,1,114,0
13569,74,124,0,1,281,0
13570,74,124,0,1,22,0
13571,74,124,0,1,463,0
13572,74,124,0,2,38,0
13573,74,124,0,1,16,0
13574,74,124,0,1,1084,0
13575,74,124,0,1,10,0
13576,74,124,0,1,17,0
13577,74,124,0,1,508,0
13578,74,124,0,1,125,0
13579,74,124,0,1,36,0
13580,74,124,0,1,59,0
13581,74,125,0,1,283,0
13582,74,126,0,1,18,0
13583,74,126,0,1,51,0
13584,74,126,0,1,25,0
13585,74,126,0,2,10,0
13586,74,126,0,1,83,0
13587,74,126,0,1,114,0
13588,74,126,0,1,10,0
13589,74,126,0,1,292,0
13590,74,126,0,1,34,0
13591,74,126,0,1,18,0
13592,74,126,0,1,290,0
13593,74,126,0,1,11,0
13594,74,126,0,1,222,0
13595,74,126,0,1,39,0
13596,74,126,0,1,33,0
13597,74,126,0,1,51,0
13598,74,126,0,1,114,0
13599,74,126,0,1,272,0
13600,74,126,0,1,27,0
13601,74,126,0,2,171,0
13602,74,126,0,1,21,0
13603,74,126,0,1,85,0
13604,74,126,0,1,200,0
13605,74,126,0,1,60,0
13606,74,126,0,1,41,0
13607,74,126,0,1,11,0
13608,74,126,0,1,83,0
13609,74,126,0,1,37,0
13610,74,126,0,1,33,0
13611,74,126,0,1,37,0
13612,74,128,0,1,135,0
13613,74,128,0,1,38,0
13614,74,128,0,1,15,0
13615,74,128,0,1,11,0
13616,74,128,0,1,138,0
13617,74,128,0,1,34,0
13618,74,129,0,1,100,0
13619,74,129,0,1,122,0
13620,74,129,0,1,107,0
13621,74,129,0,1,53,0
13622,74,129,0,1,279,0
13623,74,129,0,1,167,0
13624,74,129,0,1,92,0
13625,74,129,0,1,45,0
13626,74,129,0,1,15,0
13627,74,129,0,1,69,0
13628,74,130,0,1,53,0
13629,74,130,0,1,220,0
13630,74,130,0,1,35,0
13631,74,130,0,1,91,0
13632,74,130,0,1,38,0
13633,74,130,0,1,540,0
13634,74,130,0,1,283,0
13635,74,130,0,1,59,0
13636,74,130,0,1,220,0
13637,74,130,0,1,115,0
13638,74,130,0,1,62,0
13639,74,130,0,1,50,0
13640,74,130,0,1,75,0
13641,74,130,0,1,39,0
13642,74,130,0,1,175,0
13643,74,130,0,1,1,0
13644,74,130,0,1,82,0
13645,74,130,0,1,305,0
13646,74,130,0,1,203,0
13647,74,130,0,1,543,0
13648,74,130,0,1,435,0
13649,74,130,0,1,136,0
13650,74,130,0,1,51,0
13651,74,130,0,1,57,0
13652,74,130,0,1,13,0
13653,74,130,0,1,67,0
13654,74,130,0,1,38,0
13655,74,130,0,1,40,0
13656,74,130,0,1,72,0
13657,74,130,0,1,91,0
13658,74,130,0,1,552,0
13659,74,130,0,1,225,0
13660,74,130,0,1,200,0
13661,74,130,0,1,68,0
13662,74,131,0,1,18,0
13663,74,131,0,1,22,0
13664,74,131,0,1,32,0
13665,74,131,0,1,23,0
13666,74,131,0,1,12,0
13667,74,131,0,1,17,0
13668,74,131,0,1,165,0
13669,74,131,0,1,13,0
13670,74,132,0,1,53,0
13671,74,132,0,1,16,0
13672,74,132,0,1,530,0
13673,74,132,0,1,13,0
13674,74,132,0,1,27,0
13675,74,132,0,1,144,0
13676,74,132,0,1,44,0
13677,74,132,0,1,79,0
13678,74,132,0,1,48,0
13679,74,132,0,1,238,0
13680,74,132,0,1,29,0
13681,74,132,0,1,128,0
13682,74,132,0,1,492,0
13683,74,132,0,1,26,0
13684,74,132,0,1,128,0
13685,74,132,0,1,81,0
13686,74,132,0,1,126,0
13687,74,132,0,1,84,0
13688,74,132,0,1,746,0
13689,74,132,0,1,29,0
13690,74,132,0,1,31,0
13691,74,134,0,1,599,0
13692,74,134,0,1,44,0
13693,74,134,0,1,14,0
13694,74,134,0,1,16,0
13695,74,134,0,1,28,0
13696,74,135,0,1,9,0
13697,74,135,0,1,19,0
13698,74,135,0,1,17,0
13699,74,135,0,1,19,0
13700,74,135,0,1,11,0
13701,74,136,0,1,43,0
13702,74,136,0,1,12,0
13703,74,136,0,1,102,0
13704,74,136,0,1,56,0
13705,74,136,0,1,26,0
13706,74,136,0,1,49,0
13707,74,136,0,1,71,0
13708,74,137,0,1,13,0
13709,74,137,0,1,89,0
13710,74,137,0,1,36,0
13711,74,137,0,1,125,0
13712,74,138,0,1,369,0
13713,74,138,0,1,407,0
13714,74,138,0,1,246,0
13715,74,138,0,1,301,0
13716,74,138,0,1,260,0
13717,74,138,0,1,160,0
13718,74,138,0,1,255,0
13719,74,138,0,1,95,0
13720,74,138,0,1,161,0
13721,74,138,0,1,29,0
13722,74,138,0,1,264,0
13723,74,138,0,1,145,0
13724,74,138,0,1,434,0
13725,74,138,0,1,213,0
13726,74,138,0,1,12,0
13727,74,138,0,1,302,0
13728,74,139,0,1,89,0
13729,74,139,0,1,219,0
13730,74,139,0,1,57,0
13731,74,139,0,1,149,0
13732,74,139,0,1,49,0
13733,74,140,0,3,68,0
13734,74,140,0,3,105,0
13735,74,140,0,3,138,0
13736,74,141,0,1,8,0
13737,74,141,0,1,89,0
13738,74,141,0,1,46,0
13739,74,141,0,2,36,0
13740,74,141,0,1,20,0
13741,74,141,0,1,43,0
13742,74,141,0,1,19,0
13743,74,141,0,1,29,0
13744,74,141,0,1,24,0
13745,74,141,0,1,32,0
13746,74,141,0,1,61,0
13747,74,142,0,1,918,0
13748,74,142,0,1,1199,0
13749,74,143,0,1,66,0
13750,74,144,0,1,9,0
13751,74,144,0,1,14,0
13752,74,144,0,2,11,0
13753,74,144,0,1,14,0
13754,74,144,0,2,58,0
13755,74,144,0,1,20,0
13756,74,144,0,1,14,0
13757,74,144,0,1,31,0
13758,74,144,0,1,17,0
13759,74,144,0,1,7,0
13760,74,144,0,2,23,0
13761,74,144,0,1,5,0
13762,74,144,0,1,14,0
13763,74,144,0,1,46,0
13764,74,144,0,1,35,0
